model,Body,transmission,owners,VIN,model_year,Mileage,Fuel,Kilometer,price,City,Car_Age,model_encoded,Body_encoded,transmission_encoded,Fuel_encoded,price_encoded,City_encoded
0.967741935,0.222222222,0,1,0.701793924,2021,0.348164627,1,0.690944776,900000,0.6,0.052631579,30,2,0,4,1314,3
0.322580645,0.222222222,1,1,0.14874245,2013,0.423433445,1,0.713045711,385000,0.6,0.263157895,10,2,1,4,628,3
0.548387097,0.777777778,0,1,0.751555035,2021,0.449017427,1,0.626751587,1639000,0.6,0.052631579,17,7,0,4,287,3
0.741935484,0.777777778,1,1,0.732624177,2021,0.479050797,1,0.665461465,765000,0.6,0.052631579,23,7,1,4,1171,3
0.903225806,0.777777778,0,2,0.666997205,2021,0.369670004,1,0.653998786,991000,0.6,0.052631579,28,7,0,4,1377,3
0.612903226,0.777777778,1,1,0.387000811,2017,0.638487208,0.25,0.734783194,744000,0.6,0.157894737,19,7,1,1,1152,3
0.612903226,0.444444444,1,1,0.634634454,2018,0.442343344,1,0.685906648,825000,0.6,0.131578947,19,4,1,4,1245,3
0.838709677,0.444444444,0,1,0.704949067,2022,0.412309974,1,0.662710931,770000,0.6,0.026315789,26,4,0,4,1175,3
0.290322581,0.888888889,0,1,0.115388083,2015,0.404894327,1,0.684667564,745000,0.6,0.210526316,9,8,0,4,1153,3
0.903225806,0.777777778,1,1,0.668709997,2021,0.343715239,0.25,0.718889423,1775000,0.6,0.052631579,28,7,1,1,319,3
0.225806452,0.777777778,1,1,0.548814568,2018,0.590285502,0.25,0.735093534,765000,0.6,0.131578947,7,7,1,1,1171,3
0.580645161,0.777777778,1,4,0.311547823,2014,0.329254727,0.25,0.727423076,250000,0.6,0.236842105,18,7,1,1,406,3
0.903225806,0.222222222,1,1,0.267195529,2017,0.62143122,1,0.664227711,470000,0.6,0.157894737,28,2,1,4,767,3
0.612903226,0.222222222,1,1,0.356260705,2011,0.513162773,1,0.708887437,200000,0.6,0.315789474,19,2,1,4,364,3
0.032258065,0.888888889,0,1,0.476336428,2013,0.351130886,0.25,0.715028357,1299000,0.6,0.263157895,1,8,0,1,195,3
0.64516129,0.888888889,1,1,0.423961057,2002,0.330737857,1,0.761136627,225000,0.6,0.552631579,20,8,1,4,384,3
0.870967742,0.888888889,1,1,0.481204363,2007,0.430849092,0.25,0.74794144,249000,0.6,0.421052632,27,8,1,1,405,3
0.870967742,0.888888889,0,1,0.287929325,2007,0.178717093,0.25,0.760174946,279000,0.6,0.421052632,27,8,0,1,436,3
0.225806452,0.222222222,1,1,0.092851348,2011,0.479050797,0.25,0.709952434,310000,0.6,0.315789474,7,2,1,1,554,3
0.838709677,0.222222222,1,1,0.711439647,2021,0.53318502,1,0.66385725,418000,0.6,0.052631579,26,2,1,4,717,3
0.322580645,0.222222222,1,3,0.134949968,2015,0.519836856,1,0.70705874,257000,0.6,0.210526316,10,2,1,4,412,3
1,0.888888889,0,1,0.185973136,2012,0.423433445,0.25,0.731329189,799000,0.6,0.289473684,31,8,0,1,1201,3
0.290322581,0.888888889,1,2,0.577841882,2019,0.46051168,1,0.678718145,622000,0.6,0.105263158,9,8,1,4,1003,3
0.612903226,0.222222222,1,2,0.637158568,2016,0.555061179,1,0.709539177,238000,0.6,0.184210526,19,2,1,4,395,3
0.967741935,0.222222222,1,1,0.175876679,2011,0.348164627,1,0.664227711,365000,0.6,0.315789474,30,2,1,4,608,3
0.612903226,0.222222222,0,1,0.356531146,2019,0.530960326,1,0.668582932,753000,0.6,0.105263158,19,2,0,4,1160,3
0.290322581,0.888888889,1,1,0.115297936,2015,0.701520208,0.25,0.741800481,520000,0.6,0.210526316,9,8,1,1,861,3
0.838709677,0.222222222,0,1,0.784458668,2018,0.590656285,1,0.695252171,394000,0.6,0.131578947,26,2,0,4,637,3
0.322580645,0.888888889,0,1,0.537005319,2018,0.553207267,0.25,0.724670267,991000,0.6,0.131578947,10,8,0,1,1377,3
0.322580645,0.777777778,1,1,0.76318399,2021,0.449017427,0.25,0.697140325,1400000,0.6,0.052631579,10,7,1,1,221,3
0.935483871,0.222222222,0,1,0.628594609,2019,0.462736374,1,0.681154972,773000,0.6,0.105263158,29,2,0,4,1178,3
0.193548387,0.222222222,1,2,0.064274768,2015,0.371523915,1,0.744944094,475000,0.6,0.210526316,6,2,1,4,772,3
0.096774194,0.888888889,1,1,0.042549355,2010,0.416017798,0.25,0.73849559,465000,0.6,0.342105263,3,8,1,1,763,3
0.935483871,0.777777778,1,1,0.203551789,2010,0.163885799,0.25,0.754612706,1199000,0.6,0.342105263,29,7,1,1,160,3
0.580645161,0.777777778,0,1,0.772919859,2022,0.349276974,1,0.593446312,1300000,0.6,0.026315789,18,7,0,4,196,3
0.225806452,0.777777778,1,1,0.548814568,2017,0.590285502,0.25,0.727423076,700000,0.6,0.157894737,7,7,1,1,1109,3
0.225806452,0.777777778,1,1,0.079870188,2015,0.581757508,0.25,0.753547701,450000,0.6,0.210526316,7,7,1,1,748,3
0.322580645,0.222222222,1,2,0.134138646,2016,0.519836856,1,0.717269393,289000,0.6,0.184210526,10,2,1,4,445,3
0.612903226,0.222222222,1,1,0.937347877,2013,0.567296997,1,0.726777148,403000,0.6,0.263157895,19,2,1,4,701,3
0.935483871,0.444444444,1,2,0.208690165,2008,0.212087505,0.25,0.76792516,380000,0.6,0.394736842,29,4,1,1,623,3
0.290322581,0.222222222,1,2,0.120075723,2018,0.749721913,0.25,0.743002441,617000,0.6,0.131578947,9,2,1,1,998,3
0.322580645,0.777777778,0,1,0.580005409,2018,0.390063033,0.25,0.745192137,1192000,0.6,0.131578947,10,7,0,1,157,3
0.322580645,0.888888889,1,1,0.164698458,2012,0.368186874,1,0.753547701,340000,0.6,0.289473684,10,8,1,4,584,3
0.967741935,0.222222222,0,1,0.697827459,2021,0.348164627,1,0.703343283,925000,0.6,0.052631579,30,2,0,4,1334,3
0.612903226,0.222222222,1,1,0.794374831,2022,0.56618465,1,0.593446312,850000,0.6,0.026315789,19,2,1,4,1268,3
0.612903226,0.222222222,1,1,0.930947444,2015,0.641824249,1,0.748551228,225000,0.6,0.210526316,19,2,1,4,384,3
0.258064516,0.888888889,1,2,0.101956189,1997,0.256581387,1,0.735011973,425000,0.6,0.684210526,8,8,1,4,724,3
0.580645161,0.777777778,1,1,0.771657802,2022,0.37856878,0.25,0.712795556,1180000,0.6,0.026315789,18,7,1,1,153,3
0.903225806,0.888888889,1,2,0.247904084,2010,0.441972562,0.25,0.727423076,195000,0.6,0.342105263,28,8,1,1,63,3
0.322580645,0.888888889,1,1,0.520418282,2018,0.679273267,0.25,0.697140325,420000,0.6,0.131578947,10,8,1,1,719,3
0.612903226,0.222222222,1,3,0.378526999,2012,0.586577679,0.25,0.736107248,350000,0.6,0.289473684,19,2,1,1,594,3
0.225806452,0.888888889,1,1,0.596862887,2019,0.705228031,0.25,0.708887437,590000,0.6,0.105263158,7,8,1,1,931,3
0.903225806,0.777777778,1,1,0.665825295,2021,0.598442714,0.25,0.664227711,960000,0.6,0.052631579,28,7,1,1,1354,3
0.612903226,0.777777778,1,1,0.387271252,2017,0.638487208,0.25,0.72267795,750000,0.6,0.157894737,19,7,1,1,1158,3
0.096774194,0.222222222,1,2,0.040475976,2014,0.680756396,0.25,0.718819507,240000,0.6,0.236842105,3,2,1,1,397,3
0.612903226,0.777777778,1,1,0.827368611,2022,0.474972191,1,0.593446312,1260000,0.6,0.026315789,19,7,1,4,178,3
0.290322581,0.888888889,1,2,0.108897503,2016,0.39747868,1,0.701289725,617000,0.6,0.184210526,9,8,1,4,998,3
0.612903226,0.888888889,0,1,0.525646804,2019,0.790507972,0.25,0.739912308,770000,0.6,0.105263158,19,8,0,1,1175,3
0.322580645,0.777777778,0,1,0.693049671,2022,0.449017427,1,0.593446312,1800000,0.6,0.026315789,10,7,0,4,328,3
0.322580645,0.222222222,0,1,0.504913008,2018,0.438264739,1,0.581790404,642000,0.6,0.131578947,10,2,0,4,1023,3
0.612903226,0.222222222,1,2,0.388082575,2014,0.497960697,1,0.691560368,318000,0.6,0.236842105,19,2,1,4,562,3
0.967741935,0.222222222,1,1,0.174254034,2016,0.534297367,0.25,0.735011973,620000,0.6,0.184210526,30,2,1,1,1001,3
0.741935484,0.777777778,0,1,0.733345353,2022,0.382647386,1,0.605695274,951000,0.6,0.026315789,23,7,0,4,1350,3
0.612903226,0.444444444,0,1,0.634995042,2021,0.404523545,1,0.638103891,900000,0.6,0.052631579,19,4,0,4,1314,3
0.322580645,0.777777778,1,1,0.762823402,2021,0.493882091,0.25,0.664465661,1808000,0.6,0.052631579,10,7,1,1,330,3
0.612903226,0.222222222,0,1,0.937618318,2018,0.573971079,1,0.673864415,669000,0.6,0.131578947,19,2,0,4,1050,3
0.870967742,0.888888889,0,2,0.495267286,2018,0.542825362,0.25,0.741800481,680000,0.6,0.131578947,27,8,0,1,1061,3
0.967741935,0.888888889,1,2,0.181285495,2013,0.499073044,0.25,0.748412406,376000,0.6,0.263157895,30,8,1,1,619,3
0.451612903,0.777777778,1,1,0.720724781,2022,0.419725621,1,0.593446312,1050000,0.6,0.026315789,14,7,1,4,103,3
0.322580645,0.888888889,1,1,0.660055891,2021,0.497589915,1,0.680082553,600000,0.6,0.052631579,10,8,1,4,982,3
0.612903226,0.777777778,1,1,0.681781304,2020,0.368928439,1,0.708887437,880000,0.6,0.078947368,19,7,1,4,1291,3
0.838709677,0.444444444,1,1,0.668529703,2020,0.479050797,1,0.664227711,640000,0.6,0.078947368,26,4,1,4,1021,3
0.580645161,0.777777778,1,1,0.652213107,2020,0.367816092,1,0.697140325,850000,0.6,0.078947368,18,7,1,4,1268,3
0.064516129,0.888888889,0,1,0.021274678,2012,0.437523174,0.25,0.718819507,900000,0.6,0.289473684,2,8,0,1,1314,3
0.322580645,0.222222222,1,2,0.153790679,2010,0.401928068,1,0.735415905,195000,0.6,0.342105263,10,2,1,4,63,3
0.322580645,0.888888889,0,2,0.537005319,2019,0.553207267,0.25,0.716352096,1033000,0.6,0.105263158,10,8,0,1,95,3
0.548387097,0.777777778,0,1,0.674389254,2021,0.255098257,1,0.638103891,1700000,0.6,0.052631579,17,7,0,4,302,3
0.580645161,0.444444444,1,1,0.716127287,2021,0.378939562,0.25,0.637002464,1268000,0.6,0.052631579,18,4,1,1,182,3
0.322580645,0.777777778,1,1,0.692508789,2021,0.616240267,0.25,0.706899458,1120000,0.6,0.052631579,10,7,1,1,136,3
0.612903226,0.777777778,1,1,0.714684936,2020,0.425287356,1,0.682763081,850000,0.6,0.078947368,19,7,1,4,1268,3
0.838709677,0.777777778,1,1,0.455061751,2013,0.496106785,0.25,0.724231695,408000,0.6,0.263157895,26,7,1,1,706,3
0.322580645,0.777777778,1,1,0.693500406,2022,0.449017427,0.25,0.682763081,1750000,0.6,0.026315789,10,7,1,1,313,3
0.290322581,0.888888889,1,1,0.11547823,2014,0.701520208,0.25,0.735084953,542000,0.6,0.236842105,9,8,1,1,883,3
0.161290323,0.222222222,1,2,0.471378347,2019,0.579162032,1,0.669044955,287000,0.6,0.105263158,5,2,1,4,443,3
0.580645161,0.777777778,1,1,0.652213107,2020,0.367816092,1,0.697140325,810000,0.6,0.078947368,18,7,1,4,1232,3
0.903225806,0.777777778,0,2,0.666907059,2020,0.343715239,1,0.721357157,969000,0.6,0.078947368,28,7,0,4,1361,3
0.322580645,0.888888889,1,3,0.167763454,2016,0.642195032,0.25,0.753547701,280000,0.6,0.184210526,10,8,1,1,437,3
0.322580645,0.222222222,0,2,0.613449923,2019,0.382647386,1,0.664227711,700000,0.6,0.105263158,10,2,0,4,1109,3
0.322580645,0.222222222,1,2,0.614171099,2019,0.573229514,0.25,0.708887437,700000,0.6,0.105263158,10,2,1,1,1109,3
0.225806452,0.888888889,1,2,0.086180474,2008,0.304783092,1,0.718819507,200000,0.6,0.394736842,7,8,1,4,364,3
0.290322581,0.888888889,1,2,0.103308393,2018,0.694104561,0.25,0.708887437,600000,0.6,0.131578947,9,8,1,1,982,3
0.322580645,0.777777778,1,2,0.691246732,2022,0.387096774,1,0.664227711,875000,0.6,0.026315789,10,7,1,4,1287,3
0.322580645,0.222222222,1,1,0.135130262,2015,0.519836856,1,0.652791899,279000,0.6,0.210526316,10,2,1,4,436,3
0.322580645,0.222222222,1,2,0.140899666,2011,0.492398962,1,0.739113866,244000,0.6,0.315789474,10,2,1,4,400,3
0.612903226,0.222222222,1,2,0.372487154,2016,0.597701149,0.25,0.740548743,300000,0.6,0.184210526,19,2,1,1,544,3
0.838709677,0.222222222,1,1,0.808708194,2018,0.590656285,1,0.73058202,339000,0.6,0.131578947,26,2,1,4,583,3
0.612903226,0.222222222,1,2,0.93049671,2015,0.555061179,1,0.696742205,259000,0.6,0.210526316,19,2,1,4,414,3
0.322580645,0.222222222,1,2,0.136392319,2008,0.263997034,1,0.735011973,150000,0.6,0.394736842,10,2,1,4,31,3
0.322580645,0.222222222,1,1,0.140899666,2011,0.492398962,1,0.739506312,269000,0.6,0.315789474,10,2,1,4,426,3
0.838709677,0.222222222,1,1,0.484089065,2019,0.590656285,1,0.678834668,400000,0.6,0.105263158,26,2,1,4,698,3
0.612903226,0.222222222,1,2,0.35139277,2012,0.467927327,1,0.713979204,191000,0.6,0.289473684,19,2,1,4,59,3
0.612903226,0.222222222,1,1,0.79617777,2022,0.64034112,1,0.664227711,580000,0.6,0.026315789,19,2,1,4,921,3
0.322580645,0.222222222,0,2,0.141170107,2011,0.36596218,1,0.710592497,324000,0.6,0.315789474,10,2,0,4,568,3
0.870967742,0.888888889,0,1,0.284053006,2018,0.287727104,1,0.727423076,860000,0.6,0.131578947,27,8,0,4,1275,3
0.612903226,0.444444444,1,2,0.364013342,2016,0.64664442,0.25,0.718819507,790000,0.6,0.184210526,19,4,1,1,1193,3
0.612903226,0.222222222,1,2,0.391778599,2012,0.708935855,0,0.727423076,260000,0.6,0.289473684,19,2,1,0,416,3
0.903225806,0.222222222,1,2,0.226178671,2016,0.664441973,0.25,0.753547701,100000,0.6,0.184210526,28,2,1,1,0,3
0.903225806,0.777777778,1,3,0.493464347,2017,0.390063033,0.25,0.727423076,1050000,0.6,0.157894737,28,7,1,1,103,3
0.612903226,0.222222222,1,1,0.372487154,2016,0.597701149,0.25,0.753547701,270000,0.6,0.184210526,19,2,1,1,427,3
0.612903226,0.222222222,1,2,0.376453619,2009,0.39747868,0.25,0.753547701,250000,0.6,0.368421053,19,2,1,1,406,3
0.967741935,0.222222222,1,1,0.697557018,2021,0.395253986,1,0.664416428,732000,0.6,0.052631579,30,2,1,4,1140,3
0.161290323,0.222222222,1,2,0.471558641,2017,0.579162032,1,0.714137769,273000,0.6,0.157894737,5,2,1,4,430,3
0.612903226,0.222222222,1,2,0.376453619,2009,0.39747868,0.25,0.753547701,250000,0.6,0.368421053,19,2,1,1,406,3
0.612903226,0.222222222,1,1,0.35139277,2010,0.467927327,1,0.703309334,175000,0.6,0.342105263,19,2,1,4,48,3
0.838709677,0.444444444,0,2,0.704949067,2020,0.412309974,1,0.643321384,702000,0.6,0.078947368,26,4,0,4,1111,3
0.935483871,0.444444444,1,1,0.21473001,2013,0.219132369,0.25,0.753547701,1085000,0.6,0.263157895,29,4,1,1,120,3
0.161290323,0.222222222,1,1,0.707383034,2017,0.442714127,1,0.721312897,279000,0.6,0.157894737,5,2,1,4,436,3
0.903225806,0.666666667,1,1,0.686649238,2021,0.449017427,0.25,0.664227711,825000,0.6,0.052631579,28,6,1,1,1245,3
0.612903226,0.222222222,0,1,0.388893897,2017,0.497960697,1,0.700640051,387000,0.6,0.157894737,19,2,0,4,630,3
0.838709677,0.777777778,1,1,0.456233661,2012,0.495736003,0.25,0.716837061,383000,0.6,0.289473684,26,7,1,1,626,3
0.612903226,0.222222222,1,1,0.35671144,2018,0.530960326,1,0.708944326,600000,0.6,0.131578947,19,2,1,4,982,3
0.741935484,0.777777778,1,1,0.73253403,2021,0.432703003,1,0.647987775,813000,0.6,0.052631579,23,7,1,4,1234,3
0.838709677,0.222222222,0,2,0.489137294,2017,0.628846867,1,0.697140325,350000,0.6,0.157894737,26,2,0,4,594,3
0.322580645,0.222222222,1,2,0.153790679,2007,0.401928068,1,0.741800481,155000,0.6,0.421052632,10,2,1,4,33,3
0.322580645,0.222222222,1,2,0.473271432,2016,0.449017427,0.75,0.708887437,180000,0.6,0.184210526,10,2,1,3,52,3
0.290322581,0.888888889,0,1,0.507076535,2018,0.404894327,1,0.638103891,1050000,0.6,0.131578947,9,8,0,4,103,3
0.903225806,0.222222222,1,1,0.225818083,2015,0.400444939,0.25,0.753547701,180000,0.6,0.210526316,28,2,1,1,52,3
0.419354839,0.777777778,1,2,0.534661498,2018,0.330737857,1,0.664227711,890000,0.6,0.131578947,13,7,1,4,1298,3
0.612903226,0.222222222,1,1,0.569097629,2019,0.790507972,0.25,0.718819507,700000,0.6,0.105263158,19,2,1,1,1109,3
0.741935484,0.777777778,1,2,0.668890291,2022,0.432703003,1,0.593446312,640000,0.6,0.026315789,23,7,1,4,1021,3
0.838709677,0.222222222,1,2,0.458938069,2016,0.670745273,1,0.686217311,290000,0.6,0.184210526,26,2,1,4,446,3
0.612903226,0.777777778,0,1,0.715135671,2020,0.420837968,1,0.658979066,999000,0.6,0.078947368,19,7,0,4,1382,3
0.032258065,0.777777778,0,2,0.008924547,2013,0.262513904,0.25,0.741800481,1800000,0.6,0.263157895,1,7,0,1,328,3
0.161290323,0.222222222,1,1,0.707383034,2016,0.442714127,1,0.716408497,286000,0.6,0.184210526,5,2,1,4,442,3
0.838709677,0.222222222,1,1,0.808708194,2017,0.590656285,1,0.714234698,293000,0.6,0.157894737,26,2,1,4,448,3
0.903225806,0.222222222,1,1,0.652032813,2021,0.614015573,0.25,0.65718353,753000,0.6,0.052631579,28,2,1,1,1160,3
0.096774194,0.888888889,0,2,0.042639502,2010,0.408602151,0.25,0.735011973,350000,0.6,0.342105263,3,8,0,1,594,3
0.612903226,0.777777778,1,2,0.387361399,2018,0.638487208,0.25,0.718973038,688000,0.6,0.131578947,19,7,1,1,1069,3
0.612903226,0.555555556,1,2,0.362210403,2016,0.307378569,1,0.73098108,376000,0.6,0.184210526,19,5,1,4,619,3
0.967741935,0.222222222,0,1,0.177769765,2015,0.375602521,1,0.697140325,600000,0.6,0.210526316,30,2,0,4,982,3
0.612903226,0.222222222,1,1,0.353376003,2017,0.653318502,1,0.676022984,325000,0.6,0.157894737,19,2,1,4,569,3
0.967741935,0.222222222,0,1,0.177769765,2015,0.375602521,1,0.697140325,600000,0.6,0.210526316,30,2,0,4,982,3
0.967741935,0.222222222,0,1,0.177769765,2015,0.375602521,1,0.697140325,600000,0.6,0.210526316,30,2,0,4,982,3
0.225806452,0.222222222,1,1,0.09366267,2013,0.315906563,1,0.593446312,400000,0.6,0.263157895,7,2,1,4,698,3
0.967741935,0.888888889,1,5,0.180924908,2011,0.499073044,0.25,0.735011973,300000,0.6,0.315789474,30,8,1,1,544,3
0.322580645,0.777777778,1,1,0.69277923,2022,0.449017427,1,0.682763081,1685000,0.6,0.026315789,10,7,1,4,298,3
0.903225806,0.222222222,1,1,0.226178671,2016,0.664441973,0.25,0.741800481,200000,0.6,0.184210526,28,2,1,1,364,3
0.290322581,0.888888889,1,1,0.670512936,2021,0.427141268,1,0.682763081,720000,0.6,0.052631579,9,8,1,4,1128,3
0.290322581,0.777777778,1,1,0.711259353,2021,0.349276974,1,0.725532751,1064000,0.6,0.052631579,9,7,1,4,108,3
0.612903226,0.222222222,1,1,0.357432615,2016,0.530960326,1,0.700229886,647000,0.6,0.184210526,19,2,1,4,1028,3
0.967741935,0.888888889,1,1,0.823762733,2022,0.456803856,1,0.649850681,1625000,0.6,0.026315789,30,8,1,4,286,3
0.290322581,0.222222222,1,1,0.718741549,2021,0.371523915,1,0.686932394,846000,0.6,0.052631579,9,2,1,4,1264,3
0.612903226,0.222222222,1,1,0.646173262,2019,0.542083797,1,0.690212855,458000,0.6,0.105263158,19,2,1,4,756,3
0.612903226,0.222222222,1,1,0.607049491,2008,0.545420838,1,0.71404466,195000,0.6,0.394736842,19,2,1,4,63,3
0.612903226,0.222222222,1,2,0.937347877,2013,0.567296997,1,0.720817774,425000,0.6,0.263157895,19,2,1,4,724,3
0.225806452,0.777777778,1,1,0.079960335,2015,0.581757508,0.25,0.718819507,650000,0.6,0.210526316,7,7,1,1,1031,3
0.967741935,0.222222222,1,2,0.697557018,2019,0.395253986,1,0.742636506,584000,0.6,0.105263158,30,2,1,4,925,3
0.322580645,0.222222222,1,2,0.140899666,2009,0.492398962,1,0.708887437,220000,0.6,0.368421053,10,2,1,4,379,3
0.612903226,0.222222222,1,1,0.937347877,2018,0.567296997,1,0.728245741,619000,0.6,0.131578947,19,2,1,4,1000,3
0.290322581,0.777777778,1,1,0.510682412,2018,0.68298109,0.25,0.727423076,700000,0.6,0.131578947,9,7,1,1,1109,3
0.612903226,0.888888889,1,1,0.37879744,2016,0.723396366,0.25,0.753547701,450000,0.6,0.184210526,19,8,1,1,748,3
0.322580645,0.222222222,1,2,0.153610385,2010,0.449017427,1,0.753547701,180000,0.6,0.342105263,10,2,1,4,52,3
0.838709677,0.222222222,1,3,0.458757775,2016,0.670745273,1,0.700212687,224000,0.6,0.184210526,26,2,1,4,383,3
0.838709677,0.777777778,1,2,0.456413955,2014,0.442343344,0.25,0.735012689,381000,0.6,0.236842105,26,7,1,1,624,3
0.612903226,0.222222222,1,3,0.937347877,2014,0.567296997,1,0.733539121,459000,0.6,0.236842105,19,2,1,4,757,3
0.612903226,0.222222222,1,1,0.35671144,2019,0.530960326,1,0.745319766,631000,0.6,0.105263158,19,2,1,4,1012,3
0.290322581,0.888888889,1,1,0.62237447,2020,0.427141268,1,0.601028856,951000,0.6,0.078947368,9,8,1,4,1350,3
0.322580645,0.222222222,1,2,0.504732714,2018,0.438264739,1,0.681566521,532000,0.6,0.131578947,10,2,1,4,873,3
0.612903226,0.222222222,1,1,0.353646444,2017,0.653318502,1,0.717291075,301000,0.6,0.157894737,19,2,1,4,545,3
0.322580645,0.222222222,1,1,0.140989813,2010,0.472005933,1,0.696492775,245000,0.6,0.342105263,10,2,1,4,402,3
0.967741935,0.222222222,0,2,0.701793924,2021,0.348164627,1,0.699002267,978000,0.6,0.052631579,30,2,0,4,1368,3
0.967741935,0.888888889,1,2,0.180834761,2013,0.499073044,0.25,0.741754718,315000,0.6,0.263157895,30,8,1,1,559,3
0.612903226,0.222222222,1,1,0.391688452,2013,0.438264739,1,0.713674857,345000,0.6,0.263157895,19,2,1,4,589,3
0.612903226,0.222222222,0,1,0.683764536,2018,0.512050426,1,0.726735646,574000,0.6,0.131578947,19,2,0,4,915,3
0.612903226,0.222222222,1,1,0.358334085,2017,0.593993326,1,0.725899942,405000,0.6,0.157894737,19,2,1,4,703,3
0.612903226,0.777777778,1,1,0.387451546,2017,0.638487208,0.25,0.743864934,828000,0.6,0.157894737,19,7,1,1,1247,3
0.612903226,0.777777778,1,1,0.681781304,2021,0.368928439,1,0.691478816,779000,0.6,0.052631579,19,7,1,4,1183,3
0.290322581,0.444444444,1,1,0.122058956,2016,0.634779385,0.25,0.708887437,600000,0.6,0.184210526,9,4,1,1,982,3
0.612903226,0.888888889,1,1,0.694492022,2022,0.568409344,1,0.638103891,785000,0.6,0.026315789,19,8,1,4,1188,3
0.290322581,0.444444444,1,1,0.122058956,2016,0.634779385,0.25,0.708887437,600000,0.6,0.184210526,9,4,1,1,982,3
0.096774194,0.888888889,1,2,0.049039935,2015,0.412309974,1,0.727423076,230000,0.6,0.210526316,3,8,1,4,389,3
0.225806452,0.777777778,0,1,0.080951952,2015,0.349276974,1,0.708887437,630000,0.6,0.210526316,7,7,0,4,1011,3
0.322580645,0.222222222,1,2,0.145947895,2010,0.367816092,1,0.708887437,260000,0.6,0.342105263,10,2,1,4,416,3
0.322580645,0.222222222,1,3,0.133056883,2016,0.427141268,1,0.716387472,585000,0.6,0.184210526,10,2,1,4,926,3
0.612903226,0.222222222,1,2,0.646173262,2019,0.542083797,1,0.707490358,442000,0.6,0.105263158,19,2,1,4,740,3
0.967741935,0.888888889,0,1,0.170918597,2016,0.366332963,0.25,0.735011973,1000000,0.6,0.184210526,30,8,0,1,68,3
0.322580645,0.222222222,1,1,0.638600919,2021,0.505005562,1,0.671908027,618000,0.6,0.052631579,10,2,1,4,999,3
0.322580645,0.222222222,1,1,0.136933201,2016,0.438264739,1,0.670738429,490000,0.6,0.184210526,10,2,1,4,787,3
0.612903226,0.222222222,1,1,0.638150185,2020,0.523915462,1,0.664227711,585000,0.6,0.078947368,19,2,1,4,926,3
0.322580645,0.222222222,1,2,0.133056883,2016,0.427141268,1,0.704839036,588000,0.6,0.184210526,10,2,1,4,929,3
0.612903226,0.888888889,1,1,0.515189759,2017,0.779013719,0.25,0.727423076,850000,0.6,0.157894737,19,8,1,1,1268,3
0.612903226,0.222222222,0,2,0.533219147,2018,0.530960326,1,0.708361257,704000,0.6,0.131578947,19,2,0,4,1113,3
0.096774194,0.777777778,0,2,0.040836564,2010,0.186874305,0.25,0.753547701,410000,0.6,0.342105263,3,7,0,1,708,3
0.612903226,0.222222222,0,2,0.500856396,2017,0.731182796,0.25,0.728494942,583000,0.6,0.157894737,19,2,0,1,924,3
0.419354839,0.777777778,1,1,0.53430091,2018,0.371523915,0.25,0.682763081,1500000,0.6,0.131578947,13,7,1,1,251,3
0.322580645,0.222222222,0,1,0.773460741,2022,0.488320356,1,0.593446312,1150000,0.6,0.026315789,10,2,0,4,145,3
0.225806452,0.777777778,0,1,0.080951952,2015,0.349276974,1,0.708887437,630000,0.6,0.210526316,7,7,0,4,1011,3
0.225806452,0.222222222,1,2,0.092761201,2011,0.479050797,0.25,0.753547701,150000,0.6,0.315789474,7,2,1,1,31,3
0.612903226,0.888888889,1,1,0.380149644,2017,0.723396366,0.25,0.74794144,650000,0.6,0.157894737,19,8,1,1,1031,3
0.580645161,0.666666667,1,1,0.651491932,2020,0.449017427,0.25,0.638103891,850000,0.6,0.078947368,18,6,1,1,1268,3
0.290322581,0.777777778,1,1,0.510682412,2017,0.68298109,0.25,0.664227711,720000,0.6,0.157894737,9,7,1,1,1128,3
0.612903226,0.222222222,1,1,0.930947444,2018,0.641824249,1,0.689600126,350000,0.6,0.131578947,19,2,1,4,594,3
0.322580645,0.222222222,1,2,0.638781213,2020,0.505005562,1,0.663721024,646000,0.6,0.078947368,10,2,1,4,1027,3
0.612903226,0.222222222,1,1,0.35671144,2017,0.530960326,1,0.73032692,570000,0.6,0.157894737,19,2,1,4,911,3
0.322580645,0.222222222,0,2,0.504913008,2018,0.438264739,1,0.700533781,586000,0.6,0.131578947,10,2,0,4,927,3
0.419354839,0.777777778,1,2,0.534391057,2017,0.371523915,0.25,0.682763081,1250000,0.6,0.157894737,13,7,1,1,173,3
0.612903226,0.222222222,1,2,0.500045073,2019,0.512050426,1,0.698766477,504000,0.6,0.105263158,19,2,1,4,845,3
0.225806452,0.777777778,1,1,0.081402686,2013,0.579162032,0.25,0.74794144,450000,0.6,0.263157895,7,7,1,1,748,3
0.612903226,0.222222222,1,1,0.388082575,2015,0.497960697,1,0.734449691,336000,0.6,0.210526316,19,2,1,4,580,3
0.612903226,0.888888889,0,1,0.524655188,2018,0.790507972,0.25,0.734219628,798000,0.6,0.131578947,19,8,0,1,1200,3
0.096774194,0.222222222,1,1,0.052375372,2009,0.349276974,1,0.718819507,100000,0.6,0.368421053,3,2,1,4,0,3
0.838709677,0.222222222,1,1,0.484089065,2018,0.590656285,1,0.739597718,362000,0.6,0.131578947,26,2,1,4,605,3
0.290322581,0.888888889,1,1,0.578563058,2019,0.46051168,1,0.635137344,750000,0.6,0.105263158,9,8,1,4,1158,3
